2025-08-22 09:46:47,203 - PopulateAtomsDeps - INFO - Logging to file: logs/populate_atoms_20250822_094647.log
2025-08-22 09:46:47,203 - PopulateAtomsDeps - INFO - Starting populate_atomsdeps_grouped_rust.py with parameters:
2025-08-22 09:46:47,203 - PopulateAtomsDeps - INFO -   repo_id: 3246
2025-08-22 09:46:47,203 - PopulateAtomsDeps - INFO -   json_path: /var/www/html/rust-atomizer/3246.json
2025-08-22 09:46:47,203 - PopulateAtomsDeps - INFO -   user_id: 460176
2025-08-22 09:46:47,203 - PopulateAtomsDeps - INFO -   JSON file exists: True
2025-08-22 09:46:47,203 - PopulateAtomsDeps - INFO -   JSON file size: 163812 bytes
2025-08-22 09:46:47,203 - PopulateAtomsDeps - INFO -   JSON file modified: 2025-08-22 09:46:46.664842
2025-08-22 09:46:47,206 - PopulateAtomsDeps - INFO - Identified 7 folders containing Rust files
2025-08-22 09:46:47,206 - PopulateAtomsDeps - INFO - Populating folder structure with 7 folders as molecules for repo 3246
2025-08-22 09:46:47,207 - PopulateAtomsDeps - INFO - All folders to create (including parents): ['curve25519-dalek', 'curve25519-dalek/src', 'curve25519-dalek/src/backend', 'curve25519-dalek/src/edwards', 'curve25519-dalek/src/backend/serial', 'curve25519-dalek/src/backend/serial/scalar_mul', 'curve25519-dalek/src/backend/serial/curve_models', 'curve25519-dalek/src/backend/serial/u64']
2025-08-22 09:46:47,252 - PopulateAtomsDeps - INFO - Adding 24 new file molecules in batch
2025-08-22 09:46:47,266 - PopulateAtomsDeps - INFO - Successfully populated 32 folder and file molecules for repo 3246
2025-08-22 09:46:47,799 - PopulateAtomsDeps - INFO - !!!!!Code ID 66039: filename='rust/net/tests/chat_connect_timing.rs', folder_id=16346, folder_path='rust/net/tests'
2025-08-22 09:46:47,800 - PopulateAtomsDeps - INFO - !!!!!Code ID 66050: filename='rust/net/chat/src/ws.rs', folder_id=16352, folder_path='rust/net/chat/src'
2025-08-22 09:46:47,801 - PopulateAtomsDeps - INFO - !!!!!Code ID 66051: filename='rust/net/chat/src/api/usernames.rs', folder_id=16353, folder_path='rust/net/chat/src/api'
2025-08-22 09:46:47,801 - PopulateAtomsDeps - INFO - !!!!!Code ID 66052: filename='rust/net/chat/src/api/keytrans.rs', folder_id=16353, folder_path='rust/net/chat/src/api'
2025-08-22 09:46:47,801 - PopulateAtomsDeps - INFO - !!!!!Code ID 66053: filename='rust/net/chat/src/api/profiles.rs', folder_id=16353, folder_path='rust/net/chat/src/api'
2025-08-22 09:46:47,801 - PopulateAtomsDeps - INFO - !!!!!Code ID 66054: filename='rust/net/chat/src/api/registration.rs', folder_id=16353, folder_path='rust/net/chat/src/api'
2025-08-22 09:46:47,801 - PopulateAtomsDeps - INFO - !!!!!Code ID 66055: filename='rust/net/chat/src/api/registration/session_id.rs', folder_id=16354, folder_path='rust/net/chat/src/api/registration'
2025-08-22 09:46:47,801 - PopulateAtomsDeps - INFO - !!!!!Code ID 66056: filename='rust/net/chat/src/api/registration/error.rs', folder_id=16354, folder_path='rust/net/chat/src/api/registration'
2025-08-22 09:46:47,801 - PopulateAtomsDeps - INFO - !!!!!Code ID 66057: filename='rust/net/chat/src/api.rs', folder_id=16352, folder_path='rust/net/chat/src'
2025-08-22 09:46:47,801 - PopulateAtomsDeps - INFO - !!!!!Code ID 66058: filename='rust/net/chat/src/logging.rs', folder_id=16352, folder_path='rust/net/chat/src'
2025-08-22 09:46:47,801 - PopulateAtomsDeps - INFO - !!!!!Code ID 66059: filename='rust/net/chat/src/lib.rs', folder_id=16352, folder_path='rust/net/chat/src'
2025-08-22 09:46:47,801 - PopulateAtomsDeps - INFO - !!!!!Code ID 66060: filename='rust/net/chat/src/registration.rs', folder_id=16352, folder_path='rust/net/chat/src'
2025-08-22 09:46:47,802 - PopulateAtomsDeps - INFO - !!!!!Code ID 66061: filename='rust/net/chat/src/registration/service.rs', folder_id=16355, folder_path='rust/net/chat/src/registration'
2025-08-22 09:46:47,802 - PopulateAtomsDeps - INFO - !!!!!Code ID 66062: filename='rust/net/chat/src/ws/usernames.rs', folder_id=16356, folder_path='rust/net/chat/src/ws'
2025-08-22 09:46:47,802 - PopulateAtomsDeps - INFO - !!!!!Code ID 66063: filename='rust/net/chat/src/ws/keytrans.rs', folder_id=16356, folder_path='rust/net/chat/src/ws'
2025-08-22 09:46:47,802 - PopulateAtomsDeps - INFO - !!!!!Code ID 66064: filename='rust/net/chat/src/ws/profiles.rs', folder_id=16356, folder_path='rust/net/chat/src/ws'
2025-08-22 09:46:47,802 - PopulateAtomsDeps - INFO - !!!!!Code ID 66065: filename='rust/net/chat/src/ws/registration.rs', folder_id=16356, folder_path='rust/net/chat/src/ws'
2025-08-22 09:46:47,802 - PopulateAtomsDeps - INFO - !!!!!Code ID 66066: filename='rust/net/chat/src/ws/registration/request.rs', folder_id=16357, folder_path='rust/net/chat/src/ws/registration'
2025-08-22 09:46:47,802 - PopulateAtomsDeps - INFO - !!!!!Code ID 66067: filename='rust/net/chat/src/ws/registration/error.rs', folder_id=16357, folder_path='rust/net/chat/src/ws/registration'
2025-08-22 09:46:47,802 - PopulateAtomsDeps - INFO - !!!!!Code ID 66068: filename='rust/net/chat/Cargo.toml', folder_id=16350, folder_path='rust/net/chat'
2025-08-22 09:46:47,802 - PopulateAtomsDeps - INFO - !!!!!Code ID 66069: filename='rust/net/res/GTSR4.cer', folder_id=16358, folder_path='rust/net/res'
2025-08-22 09:46:47,802 - PopulateAtomsDeps - INFO - !!!!!Code ID 66070: filename='rust/net/res/GTSR3.cer', folder_id=16358, folder_path='rust/net/res'
2025-08-22 09:46:47,803 - PopulateAtomsDeps - INFO - !!!!!Code ID 66071: filename='rust/net/res/GIAG2.cer', folder_id=16358, folder_path='rust/net/res'
2025-08-22 09:46:47,803 - PopulateAtomsDeps - INFO - !!!!!Code ID 66072: filename='rust/net/res/signal.cer', folder_id=16358, folder_path='rust/net/res'
2025-08-22 09:46:47,803 - PopulateAtomsDeps - INFO - !!!!!Code ID 66073: filename='rust/net/res/GSR4.cer', folder_id=16358, folder_path='rust/net/res'
2025-08-22 09:46:47,803 - PopulateAtomsDeps - INFO - !!!!!Code ID 66074: filename='rust/net/res/sgx_test_server_cert.cer', folder_id=16358, folder_path='rust/net/res'
2025-08-22 09:46:47,803 - PopulateAtomsDeps - INFO - !!!!!Code ID 66075: filename='rust/net/res/GSR2.cer', folder_id=16358, folder_path='rust/net/res'
2025-08-22 09:46:47,803 - PopulateAtomsDeps - INFO - !!!!!Code ID 66076: filename='rust/net/res/GTSR2.cer', folder_id=16358, folder_path='rust/net/res'
2025-08-22 09:46:47,803 - PopulateAtomsDeps - INFO - !!!!!Code ID 66077: filename='rust/net/res/GTSR1.cer', folder_id=16358, folder_path='rust/net/res'
2025-08-22 09:46:47,803 - PopulateAtomsDeps - INFO - !!!!!Code ID 66078: filename='rust/net/infra/proptest-regressions/route/schedule.txt', folder_id=16361, folder_path='rust/net/infra/proptest-regressions/route'
2025-08-22 09:46:47,803 - PopulateAtomsDeps - INFO - !!!!!Code ID 66079: filename='rust/net/infra/src/ws2.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,803 - PopulateAtomsDeps - INFO - !!!!!Code ID 66080: filename='rust/net/infra/src/tcp_ssl.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,804 - PopulateAtomsDeps - INFO - !!!!!Code ID 66081: filename='rust/net/infra/src/certs.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,804 - PopulateAtomsDeps - INFO - !!!!!Code ID 66082: filename='rust/net/infra/src/certs/error.rs', folder_id=16363, folder_path='rust/net/infra/src/certs'
2025-08-22 09:46:47,804 - PopulateAtomsDeps - INFO - !!!!!Code ID 66083: filename='rust/net/infra/src/noise.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,804 - PopulateAtomsDeps - INFO - !!!!!Code ID 66084: filename='rust/net/infra/src/errors.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,804 - PopulateAtomsDeps - INFO - !!!!!Code ID 66085: filename='rust/net/infra/src/utils/binary_heap.rs', folder_id=16364, folder_path='rust/net/infra/src/utils'
2025-08-22 09:46:47,804 - PopulateAtomsDeps - INFO - !!!!!Code ID 66086: filename='rust/net/infra/src/utils/oneshot_broadcast.rs', folder_id=16364, folder_path='rust/net/infra/src/utils'
2025-08-22 09:46:47,804 - PopulateAtomsDeps - INFO - !!!!!Code ID 66087: filename='rust/net/infra/src/utils/future.rs', folder_id=16364, folder_path='rust/net/infra/src/utils'
2025-08-22 09:46:47,804 - PopulateAtomsDeps - INFO - !!!!!Code ID 66088: filename='rust/net/infra/src/ws.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,804 - PopulateAtomsDeps - INFO - !!!!!Code ID 66089: filename='rust/net/infra/src/tcp_ssl/proxy.rs', folder_id=16365, folder_path='rust/net/infra/src/tcp_ssl'
2025-08-22 09:46:47,804 - PopulateAtomsDeps - INFO - !!!!!Code ID 66090: filename='rust/net/infra/src/tcp_ssl/proxy/stream.rs', folder_id=16366, folder_path='rust/net/infra/src/tcp_ssl/proxy'
2025-08-22 09:46:47,805 - PopulateAtomsDeps - INFO - !!!!!Code ID 66091: filename='rust/net/infra/src/tcp_ssl/proxy/https.rs', folder_id=16366, folder_path='rust/net/infra/src/tcp_ssl/proxy'
2025-08-22 09:46:47,805 - PopulateAtomsDeps - INFO - !!!!!Code ID 66092: filename='rust/net/infra/src/tcp_ssl/proxy/socks.rs', folder_id=16366, folder_path='rust/net/infra/src/tcp_ssl/proxy'
2025-08-22 09:46:47,805 - PopulateAtomsDeps - INFO - !!!!!Code ID 66093: filename='rust/net/infra/src/route/tcp.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,805 - PopulateAtomsDeps - INFO - !!!!!Code ID 66094: filename='rust/net/infra/src/route/describe.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,805 - PopulateAtomsDeps - INFO - !!!!!Code ID 66095: filename='rust/net/infra/src/route/proxy.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,805 - PopulateAtomsDeps - INFO - !!!!!Code ID 66096: filename='rust/net/infra/src/route/ws.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,805 - PopulateAtomsDeps - INFO - !!!!!Code ID 66097: filename='rust/net/infra/src/route/udp.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,805 - PopulateAtomsDeps - INFO - !!!!!Code ID 66098: filename='rust/net/infra/src/route/resolve.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,805 - PopulateAtomsDeps - INFO - !!!!!Code ID 66099: filename='rust/net/infra/src/route/http.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,805 - PopulateAtomsDeps - INFO - !!!!!Code ID 66100: filename='rust/net/infra/src/route/schedule.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,806 - PopulateAtomsDeps - INFO - !!!!!Code ID 66101: filename='rust/net/infra/src/route/connect.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,806 - PopulateAtomsDeps - INFO - !!!!!Code ID 66102: filename='rust/net/infra/src/route/connect/static_tcp_timeout.rs', folder_id=16368, folder_path='rust/net/infra/src/route/connect'
2025-08-22 09:46:47,806 - PopulateAtomsDeps - INFO - !!!!!Code ID 66103: filename='rust/net/infra/src/route/connect/composed.rs', folder_id=16368, folder_path='rust/net/infra/src/route/connect'
2025-08-22 09:46:47,806 - PopulateAtomsDeps - INFO - !!!!!Code ID 66104: filename='rust/net/infra/src/route/connect/direct_or_proxy.rs', folder_id=16368, folder_path='rust/net/infra/src/route/connect'
2025-08-22 09:46:47,806 - PopulateAtomsDeps - INFO - !!!!!Code ID 66105: filename='rust/net/infra/src/route/connect/preconnect.rs', folder_id=16368, folder_path='rust/net/infra/src/route/connect'
2025-08-22 09:46:47,806 - PopulateAtomsDeps - INFO - !!!!!Code ID 66106: filename='rust/net/infra/src/route/connect/interface_monitor.rs', folder_id=16368, folder_path='rust/net/infra/src/route/connect'
2025-08-22 09:46:47,806 - PopulateAtomsDeps - INFO - !!!!!Code ID 66107: filename='rust/net/infra/src/route/connect/logging.rs', folder_id=16368, folder_path='rust/net/infra/src/route/connect'
2025-08-22 09:46:47,806 - PopulateAtomsDeps - INFO - !!!!!Code ID 66108: filename='rust/net/infra/src/route/connect/throttle.rs', folder_id=16368, folder_path='rust/net/infra/src/route/connect'
2025-08-22 09:46:47,806 - PopulateAtomsDeps - INFO - !!!!!Code ID 66109: filename='rust/net/infra/src/route/connect/variable_timeout.rs', folder_id=16368, folder_path='rust/net/infra/src/route/connect'
2025-08-22 09:46:47,807 - PopulateAtomsDeps - INFO - !!!!!Code ID 66110: filename='rust/net/infra/src/route/provider.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,807 - PopulateAtomsDeps - INFO - !!!!!Code ID 66111: filename='rust/net/infra/src/route/tls.rs', folder_id=16367, folder_path='rust/net/infra/src/route'
2025-08-22 09:46:47,807 - PopulateAtomsDeps - INFO - !!!!!Code ID 66112: filename='rust/net/infra/src/route.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,807 - PopulateAtomsDeps - INFO - !!!!!Code ID 66113: filename='rust/net/infra/src/noise/handshake.rs', folder_id=16369, folder_path='rust/net/infra/src/noise'
2025-08-22 09:46:47,807 - PopulateAtomsDeps - INFO - !!!!!Code ID 66114: filename='rust/net/infra/src/noise/stream.rs', folder_id=16369, folder_path='rust/net/infra/src/noise'
2025-08-22 09:46:47,807 - PopulateAtomsDeps - INFO - !!!!!Code ID 66115: filename='rust/net/infra/src/utils.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,807 - PopulateAtomsDeps - INFO - !!!!!Code ID 66116: filename='rust/net/infra/src/ws2/attested.rs', folder_id=16370, folder_path='rust/net/infra/src/ws2'
2025-08-22 09:46:47,807 - PopulateAtomsDeps - INFO - !!!!!Code ID 66117: filename='rust/net/infra/src/dns.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,807 - PopulateAtomsDeps - INFO - !!!!!Code ID 66118: filename='rust/net/infra/src/dns/dns_message.rs', folder_id=16371, folder_path='rust/net/infra/src/dns'
2025-08-22 09:46:47,807 - PopulateAtomsDeps - INFO - !!!!!Code ID 66119: filename='rust/net/infra/src/dns/dns_lookup.rs', folder_id=16371, folder_path='rust/net/infra/src/dns'
2025-08-22 09:46:47,808 - PopulateAtomsDeps - INFO - !!!!!Code ID 66120: filename='rust/net/infra/src/dns/dns_transport_udp.rs', folder_id=16371, folder_path='rust/net/infra/src/dns'
2025-08-22 09:46:47,808 - PopulateAtomsDeps - INFO - !!!!!Code ID 66121: filename='rust/net/infra/src/dns/dns_transport_doh.rs', folder_id=16371, folder_path='rust/net/infra/src/dns'
2025-08-22 09:46:47,808 - PopulateAtomsDeps - INFO - !!!!!Code ID 66122: filename='rust/net/infra/src/dns/dns_types.rs', folder_id=16371, folder_path='rust/net/infra/src/dns'
2025-08-22 09:46:47,808 - PopulateAtomsDeps - INFO - !!!!!Code ID 66123: filename='rust/net/infra/src/dns/lookup_result.rs', folder_id=16371, folder_path='rust/net/infra/src/dns'
2025-08-22 09:46:47,808 - PopulateAtomsDeps - INFO - !!!!!Code ID 66124: filename='rust/net/infra/src/dns/dns_utils.rs', folder_id=16371, folder_path='rust/net/infra/src/dns'
2025-08-22 09:46:47,808 - PopulateAtomsDeps - INFO - !!!!!Code ID 66125: filename='rust/net/infra/src/dns/dns_errors.rs', folder_id=16371, folder_path='rust/net/infra/src/dns'
2025-08-22 09:46:47,808 - PopulateAtomsDeps - INFO - !!!!!Code ID 66126: filename='rust/net/infra/src/dns/custom_resolver.rs', folder_id=16371, folder_path='rust/net/infra/src/dns'
2025-08-22 09:46:47,808 - PopulateAtomsDeps - INFO - !!!!!Code ID 66127: filename='rust/net/infra/src/http_client.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,808 - PopulateAtomsDeps - INFO - !!!!!Code ID 66128: filename='rust/net/infra/src/lib.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,809 - PopulateAtomsDeps - INFO - !!!!!Code ID 66129: filename='rust/net/infra/src/host.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,809 - PopulateAtomsDeps - INFO - !!!!!Code ID 66130: filename='rust/net/infra/src/timeouts.rs', folder_id=16362, folder_path='rust/net/infra/src'
2025-08-22 09:46:47,809 - PopulateAtomsDeps - INFO - !!!!!Code ID 66131: filename='rust/net/infra/src/ws/noise.rs', folder_id=16372, folder_path='rust/net/infra/src/ws'
2025-08-22 09:46:47,809 - PopulateAtomsDeps - INFO - !!!!!Code ID 66132: filename='rust/net/infra/src/ws/error.rs', folder_id=16372, folder_path='rust/net/infra/src/ws'
2025-08-22 09:46:47,809 - PopulateAtomsDeps - INFO - !!!!!Code ID 66133: filename='rust/net/infra/Cargo.toml', folder_id=16359, folder_path='rust/net/infra'
2025-08-22 09:46:47,809 - PopulateAtomsDeps - INFO - !!!!!Code ID 66134: filename='rust/net/examples/cdsi_lookup.rs', folder_id=16373, folder_path='rust/net/examples'
2025-08-22 09:46:47,809 - PopulateAtomsDeps - INFO - !!!!!Code ID 66135: filename='rust/net/examples/socks_proxy.rs', folder_id=16373, folder_path='rust/net/examples'
2025-08-22 09:46:47,809 - PopulateAtomsDeps - INFO - !!!!!Code ID 66136: filename='rust/net/examples/dns_custom_lookup.rs', folder_id=16373, folder_path='rust/net/examples'
2025-08-22 09:46:47,809 - PopulateAtomsDeps - INFO - !!!!!Code ID 66137: filename='rust/net/examples/dns_over_udp.rs', folder_id=16373, folder_path='rust/net/examples'
2025-08-22 09:46:47,809 - PopulateAtomsDeps - INFO - !!!!!Code ID 66138: filename='rust/net/examples/https_proxy.rs', folder_id=16373, folder_path='rust/net/examples'
2025-08-22 09:46:47,810 - PopulateAtomsDeps - INFO - !!!!!Code ID 66139: filename='rust/net/examples/chat_smoke_test.rs', folder_id=16373, folder_path='rust/net/examples'
2025-08-22 09:46:47,810 - PopulateAtomsDeps - INFO - !!!!!Code ID 66140: filename='rust/net/examples/svr2_attestation.rs', folder_id=16373, folder_path='rust/net/examples'
2025-08-22 09:46:47,810 - PopulateAtomsDeps - INFO - !!!!!Code ID 66141: filename='rust/net/examples/dns_over_https.rs', folder_id=16373, folder_path='rust/net/examples'
2025-08-22 09:46:47,810 - PopulateAtomsDeps - INFO - !!!!!Code ID 66142: filename='rust/net/src/svr.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,810 - PopulateAtomsDeps - INFO - !!!!!Code ID 66143: filename='rust/net/src/certs.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,810 - PopulateAtomsDeps - INFO - !!!!!Code ID 66144: filename='rust/net/src/chat/noise.rs', folder_id=16375, folder_path='rust/net/src/chat'
2025-08-22 09:46:47,810 - PopulateAtomsDeps - INFO - !!!!!Code ID 66145: filename='rust/net/src/chat/fake.rs', folder_id=16375, folder_path='rust/net/src/chat'
2025-08-22 09:46:47,810 - PopulateAtomsDeps - INFO - !!!!!Code ID 66146: filename='rust/net/src/chat/ws.rs', folder_id=16375, folder_path='rust/net/src/chat'
2025-08-22 09:46:47,810 - PopulateAtomsDeps - INFO - !!!!!Code ID 66147: filename='rust/net/src/chat/noise/encrypted_stream.rs', folder_id=16376, folder_path='rust/net/src/chat/noise'
2025-08-22 09:46:47,810 - PopulateAtomsDeps - INFO - !!!!!Code ID 66148: filename='rust/net/src/chat/server_requests.rs', folder_id=16375, folder_path='rust/net/src/chat'
2025-08-22 09:46:47,811 - PopulateAtomsDeps - INFO - !!!!!Code ID 66149: filename='rust/net/src/chat/error.rs', folder_id=16375, folder_path='rust/net/src/chat'
2025-08-22 09:46:47,811 - PopulateAtomsDeps - INFO - !!!!!Code ID 66150: filename='rust/net/src/ws.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,811 - PopulateAtomsDeps - INFO - !!!!!Code ID 66151: filename='rust/net/src/enclave.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,811 - PopulateAtomsDeps - INFO - !!!!!Code ID 66152: filename='rust/net/src/connect_state.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,811 - PopulateAtomsDeps - INFO - !!!!!Code ID 66153: filename='rust/net/src/chat.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,811 - PopulateAtomsDeps - INFO - !!!!!Code ID 66154: filename='rust/net/src/proto/chat_websocket.rs', folder_id=16377, folder_path='rust/net/src/proto'
2025-08-22 09:46:47,811 - PopulateAtomsDeps - INFO - !!!!!Code ID 66155: filename='rust/net/src/proto/chat_noise.rs', folder_id=16377, folder_path='rust/net/src/proto'
2025-08-22 09:46:47,811 - PopulateAtomsDeps - INFO - !!!!!Code ID 66156: filename='rust/net/src/proto/cds2.proto', folder_id=16377, folder_path='rust/net/src/proto'
2025-08-22 09:46:47,811 - PopulateAtomsDeps - INFO - !!!!!Code ID 66157: filename='rust/net/src/proto/chat_websocket.proto', folder_id=16377, folder_path='rust/net/src/proto'
2025-08-22 09:46:47,811 - PopulateAtomsDeps - INFO - !!!!!Code ID 66158: filename='rust/net/src/proto/chat_noise.proto', folder_id=16377, folder_path='rust/net/src/proto'
2025-08-22 09:46:47,812 - PopulateAtomsDeps - INFO - !!!!!Code ID 66159: filename='rust/net/src/proto/cds2.rs', folder_id=16377, folder_path='rust/net/src/proto'
2025-08-22 09:46:47,812 - PopulateAtomsDeps - INFO - !!!!!Code ID 66160: filename='rust/net/src/proto.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,812 - PopulateAtomsDeps - INFO - !!!!!Code ID 66161: filename='rust/net/src/env.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,812 - PopulateAtomsDeps - INFO - !!!!!Code ID 66162: filename='rust/net/src/lib.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,812 - PopulateAtomsDeps - INFO - !!!!!Code ID 66163: filename='rust/net/src/auth.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,812 - PopulateAtomsDeps - INFO - !!!!!Code ID 66164: filename='rust/net/src/cdsi.rs', folder_id=16374, folder_path='rust/net/src'
2025-08-22 09:46:47,812 - PopulateAtomsDeps - INFO - !!!!!Code ID 66165: filename='rust/net/build.rs', folder_id=16345, folder_path='rust/net'
2025-08-22 09:46:47,812 - PopulateAtomsDeps - INFO - !!!!!Code ID 66166: filename='rust/net/Cargo.toml', folder_id=16345, folder_path='rust/net'
2025-08-22 09:46:47,812 - PopulateAtomsDeps - INFO - !!!!!Code ID 66167: filename='rust/zkgroup/tests/receipt_flow.rs', folder_id=16379, folder_path='rust/zkgroup/tests'
2025-08-22 09:46:47,812 - PopulateAtomsDeps - INFO - !!!!!Code ID 66168: filename='rust/zkgroup/tests/integration_tests.rs', folder_id=16379, folder_path='rust/zkgroup/tests'
2025-08-22 09:46:47,813 - PopulateAtomsDeps - INFO - !!!!!Code ID 66169: filename='rust/zkgroup/tests/group_send_endorsements.rs', folder_id=16379, folder_path='rust/zkgroup/tests'
2025-08-22 09:46:47,813 - PopulateAtomsDeps - INFO - !!!!!Code ID 66170: filename='rust/zkgroup/tests/call_link_flow.rs', folder_id=16379, folder_path='rust/zkgroup/tests'
2025-08-22 09:46:47,813 - PopulateAtomsDeps - INFO - !!!!!Code ID 66171: filename='rust/zkgroup/tests/backup_auth_flow.rs', folder_id=16379, folder_path='rust/zkgroup/tests'
